Date,Close/Last,Volume,Open,High,Low
05/11/2021,57752.60,N/A,55164.20,57753.00,56597.10
05/10/2021,55126.40,N/A,59400.60,56384.20,54550.40
05/09/2021,59352.40,N/A,58585.30,59426.60,58066.00
05/08/2021,58976.30,N/A,58110.50,59227.00,58391.40
05/07/2021,58058.10,N/A,55732.00,58412.90,56972.20
05/06/2021,55920.00,N/A,56835.90,57080.70,55533.70
05/05/2021,56860.90,N/A,55024.50,57560.80,56623.50
05/04/2021,55085.60,N/A,55745.70,55088.10,53872.50
05/03/2021,55470.20,N/A,57953.70,57201.30,54735.30
05/02/2021,57961.50,N/A,56532.20,58261.40,56562.40
05/01/2021,56591.00,N/A,58189.80,57868.40,56556.10
04/30/2021,58188.80,N/A,53706.00,58449.40,57528.90
04/29/2021,53667.00,N/A,54270.40,53802.70,53088.70
04/28/2021,54165.80,N/A,54818.70,55173.70,54164.40
04/27/2021,55019.80,N/A,53505.30,55718.80,54871.90
04/26/2021,53527.90,N/A,52388.10,54120.60,53431.10
04/25/2021,52265.60,N/A,49690.80,52420.90,48815.90
04/24/2021,49705.90,N/A,50128.70,50438.80,49658.60
04/23/2021,50207.00,N/A,50294.70,51183.00,49380.60
04/22/2021,50197.10,N/A,53456.30,52099.90,48788.30
04/21/2021,53351.40,N/A,55256.90,54606.20,52585.90
04/20/2021,55500.50,N/A,54709.00,56764.40,55447.90
04/19/2021,54759.90,N/A,57060.20,55776.80,54404.60
04/18/2021,57230.40,N/A,55371.50,57275.20,55767.00
04/17/2021,53728.90,N/A,62404.80,60362.10,51817.60
04/16/2021,62376.30,N/A,62936.80,62509.10,61155.60
04/15/2021,63063.30,N/A,63055.80,63518.50,62738.30
04/14/2021,63001.10,N/A,63715.30,63347.30,62361.70
04/13/2021,63809.00,N/A,60496.30,63818.70,63080.70
04/12/2021,60535.50,N/A,60350.40,61068.30,59839.40
04/11/2021,60211.20,N/A,60267.10,60311.30,59598.20
04/10/2021,60319.80,N/A,59206.40,60667.10,59640.80
04/09/2021,59119.40,N/A,58010.70,59149.90,57900.00
04/08/2021,58081.20,N/A,56565.90,58391.30,57832.90
04/07/2021,56580.90,N/A,57900.40,56674.60,55721.60
04/06/2021,57907.10,N/A,58611.70,58192.70,57286.90
04/05/2021,58800.40,N/A,57452.10,59487.00,58662.00
04/04/2021,57555.10,N/A,57541.40,58355.00,57497.60
04/03/2021,57325.10,N/A,59216.60,57448.90,56470.60
04/02/2021,59205.30,N/A,59676.40,59414.00,58948.50
04/01/2021,59733.70,N/A,59083.40,60134.90,58496.30
03/31/2021,58995.80,N/A,58673.70,59309.80,58738.90
03/30/2021,58534.60,N/A,57320.00,59030.20,58429.80
03/29/2021,57141.00,N/A,55344.10,57752.70,57128.30
03/28/2021,55393.90,N/A,55791.90,55899.40,55002.90
03/27/2021,56133.60,N/A,54786.90,56174.80,55645.50
03/26/2021,54751.70,N/A,51667.20,55532.10,54551.80
03/25/2021,52428.50,N/A,52189.30,52669.20,51306.10
03/24/2021,52136.70,N/A,54447.10,52763.00,51561.30
03/23/2021,54444.70,N/A,54517.90,54716.80,53579.10
03/22/2021,54577.00,N/A,57558.10,55287.50,53842.10
03/21/2021,57316.40,N/A,57809.80,57443.40,56357.50
03/20/2021,57754.50,N/A,58419.70,58583.80,57471.40
03/19/2021,58296.20,N/A,57773.00,58877.50,57863.00
03/18/2021,57859.30,N/A,58724.50,57876.50,56305.10
03/17/2021,58727.60,N/A,55489.50,59489.40,58621.90
03/16/2021,55835.20,N/A,54277.30,57121.00,55683.40
03/15/2021,54269.40,N/A,60347.50,56024.10,53342.60
03/14/2021,60375.50,N/A,61350.20,60459.90,58859.00
03/13/2021,61218.90,N/A,56865.60,61673.70,60755.80
03/12/2021,56485.10,N/A,56702.60,57271.80,56118.80
03/11/2021,56710.60,N/A,55812.70,58052.30,56545.90
03/10/2021,55667.10,N/A,53694.30,56461.00,55168.10
03/09/2021,53565.50,N/A,53714.10,55772.30,53187.50
03/08/2021,53878.40,N/A,50450.80,54077.90,51941.30
03/07/2021,50411.20,N/A,49485.60,51801.10,50141.40
03/06/2021,49501.20,N/A,48467.10,49881.40,48890.60
03/05/2021,48447.70,N/A,46677.40,49132.70,48166.40
03/04/2021,47132.00,N/A,49029.80,48363.60,46370.10
03/03/2021,49278.10,N/A,49126.20,51757.70,49111.50
03/02/2021,49207.50,N/A,49161.10,49309.10,48159.20
03/01/2021,49053.00,N/A,46464.40,50191.90,48662.20
02/28/2021,46566.60,N/A,44403.50,46809.50,45008.80
02/27/2021,44741.00,N/A,47686.90,46582.00,44346.90
02/26/2021,47762.90,N/A,47011.80,48018.50,46205.20
02/25/2021,47020.00,N/A,49651.90,47749.10,46051.20
02/24/2021,49822.70,N/A,50783.00,50857.80,49597.90
02/23/2021,50884.30,N/A,50636.70,51299.10,47031.70
02/22/2021,50379.00,N/A,55807.30,54115.00,50161.20
02/21/2021,55531.80,N/A,56715.90,57480.50,55128.50
02/20/2021,56537.30,N/A,55829.60,56895.20,55502.70
02/19/2021,55941.90,N/A,51162.80,56552.60,55415.10
02/18/2021,51137.30,N/A,52170.70,51925.30,50816.80
02/17/2021,52070.70,N/A,49360.20,52524.00,51731.30
02/16/2021,49273.40,N/A,49349.40,50209.60,49018.10
02/15/2021,49224.30,N/A,46875.70,49951.00,47044.40
02/14/2021,46784.50,N/A,47558.10,48936.50,45786.10
02/13/2021,47564.10,N/A,47840.00,47698.30,47051.90
02/12/2021,47856.30,N/A,47309.60,48097.30,47271.00
02/11/2021,47123.70,N/A,44648.80,48927.40,46950.90
02/10/2021,44618.50,N/A,46022.30,44993.50,44041.00
02/09/2021,46010.70,N/A,46841.30,46865.50,45652.10
02/08/2021,46400.50,N/A,38596.30,47405.30,45603.30
02/07/2021,38611.70,N/A,38328.50,39123.60,38057.00
02/06/2021,37990.10,N/A,39208.20,39611.90,37987.20
02/05/2021,39259.40,N/A,37284.70,39653.10,38275.30
02/04/2021,37299.40,N/A,37696.70,37488.40,36640.00
02/03/2021,37634.50,N/A,36618.40,38298.50,37375.90
02/02/2021,36609.20,N/A,33904.70,36843.50,35401.50
02/01/2021,33869.60,N/A,33554.30,34150.40,33462.40
01/31/2021,33580.30,N/A,34031.80,33937.70,32324.90
01/30/2021,33930.30,N/A,33512.00,34348.30,33687.30
01/29/2021,33424.50,N/A,33762.70,34920.90,32908.50
01/28/2021,33093.10,N/A,31342.00,34325.80,32839.80
01/27/2021,31258.10,N/A,31887.70,31602.00,29911.90
01/26/2021,31721.70,N/A,32027.90,32545.40,31556.20
01/25/2021,32007.50,N/A,33397.70,32820.10,31493.30
01/24/2021,33348.70,N/A,32838.30,33739.50,32205.10
01/23/2021,32659.80,N/A,32598.50,32702.90,31692.50
01/22/2021,32635.20,N/A,30933.80,32994.10,32088.20
01/21/2021,30812.80,N/A,34249.90,31380.00,28871.20
01/20/2021,34462.60,N/A,35261.10,35591.10,34256.80
01/19/2021,35386.80,N/A,36332.80,36384.40,34857.00
01/18/2021,36406.60,N/A,35132.90,37270.50,36360.30
01/17/2021,34976.60,N/A,35857.60,36195.20,34890.70
01/16/2021,35955.70,N/A,36582.20,36723.70,35592.70
01/15/2021,36549.40,N/A,38459.40,37608.60,36022.90
01/14/2021,38569.20,N/A,37485.30,39715.00,38354.60
01/13/2021,37370.90,N/A,33179.30,38133.20,36772.10
01/12/2021,33168.20,N/A,35278.40,34297.00,32451.90
01/11/2021,34771.40,N/A,35567.40,35490.00,33729.60
01/10/2021,35633.70,N/A,40378.20,38217.20,33688.80
01/09/2021,40390.80,N/A,40236.90,41362.40,40149.70
01/08/2021,40378.70,N/A,38721.80,40950.20,39556.70
01/07/2021,38713.30,N/A,37492.90,39701.20,36613.40
01/06/2021,37490.00,N/A,35320.30,37714.80,36494.10
01/05/2021,35228.70,N/A,30918.30,35739.40,33408.30
01/04/2021,31381.10,N/A,33288.90,32846.90,30460.50
01/03/2021,33328.70,N/A,33238.90,33587.50,32453.10
01/02/2021,32861.60,N/A,29382.60,32884.70,32029.60
01/01/2021,29400.60,N/A,29245.00,29496.70,29008.00
12/31/2020,29238.80,N/A,29024.80,29482.30,28724.30
12/30/2020,28940.60,N/A,27903.60,29298.80,28334.20
12/29/2020,27838.50,N/A,26443.70,28192.60,27377.00
12/28/2020,26381.20,N/A,26847.40,27089.40,26205.10
12/27/2020,26946.10,N/A,26715.10,27331.60,26144.30
12/26/2020,26710.90,N/A,24811.20,26937.50,26438.40
12/25/2020,24911.20,N/A,23603.60,25011.00,24515.10
12/24/2020,23577.70,N/A,23023.40,23814.10,23445.30
12/23/2020,22977.40,N/A,23470.00,23253.20,22737.30
12/22/2020,23516.60,N/A,22948.20,24028.90,23500.70
12/21/2020,22954.20,N/A,23912.50,23060.80,22481.00
12/20/2020,23901.20,N/A,23410.00,24101.90,23321.10
12/19/2020,23300.30,N/A,23047.10,23843.60,23098.90
12/18/2020,23083.20,N/A,22867.70,23229.10,22923.10
12/17/2020,22947.30,N/A,21786.20,23241.30,22493.90
12/16/2020,21837.60,N/A,19335.00,22148.40,21243.10
12/15/2020,19381.20,N/A,19484.80,19491.70,19299.70
12/14/2020,19309.30,N/A,19265.10,19556.30,19250.30
12/13/2020,19083.00,N/A,18790.90,19326.20,19007.00
12/12/2020,18867.20,N/A,18277.10,18883.60,18716.80
12/11/2020,18384.00,N/A,17962.60,18390.10,18025.10
12/10/2020,17984.00,N/A,18400.60,18288.30,17733.80
12/09/2020,18455.50,N/A,18153.80,18551.80,18339.60
12/08/2020,18217.90,N/A,19182.50,18371.50,18053.00
12/07/2020,19178.50,N/A,19290.00,19236.00,19141.10
12/06/2020,19288.80,N/A,19191.30,19424.60,19166.90
12/05/2020,19203.70,N/A,18816.80,19340.10,19141.00
12/04/2020,18884.10,N/A,19170.80,18921.30,18507.10
12/03/2020,19288.20,N/A,19040.90,19529.50,19140.20
12/02/2020,19065.40,N/A,18519.10,19295.00,18954.60
12/01/2020,18507.30,N/A,19380.40,18954.50,18346.70
11/30/2020,19466.80,N/A,18535.00,19717.60,19366.80
11/29/2020,18511.30,N/A,17771.70,18616.70,18186.00
11/28/2020,17791.70,N/A,16969.40,17864.00,17530.40
11/27/2020,16938.70,N/A,17070.30,17191.50,16915.90
11/26/2020,17071.30,N/A,17757.10,17450.30,17037.80
11/25/2020,17777.10,N/A,18690.90,18894.90,17279.70
11/24/2020,18779.60,N/A,18448.20,19216.60,18769.40
11/23/2020,18423.70,N/A,18461.30,18527.70,18230.00
11/22/2020,18453.40,N/A,18593.90,18516.70,18016.00
11/21/2020,18582.40,N/A,18583.10,18751.50,18367.60
11/20/2020,18614.60,N/A,18195.00,18966.00,18467.50
11/19/2020,18180.00,N/A,17847.30,18225.40,17758.40
11/18/2020,17843.50,N/A,18377.90,18054.80,17594.60
11/17/2020,18376.80,N/A,16672.60,18393.20,17613.20
11/16/2020,16648.20,N/A,16032.50,16825.90,16562.00
11/15/2020,16004.30,N/A,15937.40,16042.10,15870.70
11/14/2020,15924.20,N/A,16149.60,16102.30,15879.50
11/13/2020,16116.80,N/A,16405.10,16328.20,16111.20
11/12/2020,16395.10,N/A,15666.20,16474.10,16270.70
11/11/2020,15659.10,N/A,15372.50,15712.10,15483.50
11/10/2020,15385.20,N/A,15385.10,15497.50,15281.00
11/09/2020,15396.90,N/A,15385.70,15431.20,15192.70
11/08/2020,15395.60,N/A,14967.70,15598.40,15364.20
11/07/2020,15030.20,N/A,15556.50,15106.50,14720.70
11/06/2020,15498.70,N/A,15463.30,15754.40,15471.10
11/05/2020,15548.20,N/A,14293.30,15955.20,15433.00
11/04/2020,14292.50,N/A,13908.90,14358.60,14099.70
11/03/2020,13897.30,N/A,13419.70,14034.50,13704.80
11/02/2020,13419.00,N/A,13698.90,13640.20,13321.20
11/01/2020,13666.50,N/A,13677.20,13828.40,13655.00
10/31/2020,13659.00,N/A,13491.70,13889.50,13659.00
10/30/2020,13471.30,N/A,13434.00,13731.50,13441.70
10/29/2020,13452.70,N/A,13280.80,13655.70,13363.10
10/28/2020,13266.60,N/A,13785.00,13308.60,13180.80
10/27/2020,13799.50,N/A,13082.20,13851.70,13637.30
10/26/2020,13090.00,N/A,13100.90,13125.20,13050.30
10/25/2020,13101.30,N/A,13298.60,13129.30,12982.50
10/24/2020,13303.90,N/A,12972.00,13343.90,13077.80
10/23/2020,12982.10,N/A,12966.30,13013.70,12876.40
10/22/2020,12958.20,N/A,12726.00,13005.10,12842.70
10/21/2020,12770.20,N/A,12187.80,12928.10,12718.10
10/20/2020,12195.90,N/A,11743.20,12232.60,11894.60
10/19/2020,11756.50,N/A,11421.20,11760.80,11685.70
10/18/2020,11430.90,N/A,11370.60,11529.80,11427.20
10/17/2020,11372.30,N/A,11365.60,11399.50,11349.80
10/16/2020,11355.20,N/A,11508.90,11358.00,11274.40
10/15/2020,11499.00,N/A,11377.50,11542.20,11474.90
10/14/2020,11376.50,N/A,11392.80,11426.40,11361.70
10/13/2020,11442.70,N/A,11457.40,11485.60,11413.80
10/12/2020,11469.10,N/A,11386.40,11540.40,11436.90
10/11/2020,11395.50,N/A,11333.00,11408.80,11348.50
10/10/2020,11327.20,N/A,11410.80,11394.50,11277.60
10/09/2020,11419.80,N/A,10889.90,11475.00,11053.50
10/08/2020,10896.30,N/A,10642.50,10939.10,10868.40
10/07/2020,10645.40,N/A,10577.10,10672.10,10619.90
10/06/2020,10588.90,N/A,10766.70,10604.30,10553.30
10/05/2020,10778.50,N/A,10667.20,10800.30,10743.20
10/04/2020,10684.20,N/A,10547.20,10729.90,10659.40
10/03/2020,10545.40,N/A,10556.60,10560.30,10520.80
10/02/2020,10552.70,N/A,10646.80,10576.80,10523.40
10/01/2020,10613.60,N/A,10798.40,10627.60,10585.90
09/30/2020,10801.90,N/A,10747.70,10855.50,10776.60
09/29/2020,10768.50,N/A,10688.60,10847.70,10757.20
09/28/2020,10697.80,N/A,10908.70,10728.50,10667.80
09/27/2020,10895.80,N/A,10779.40,10946.60,10776.40
09/26/2020,10778.70,N/A,10710.30,10799.20,10722.40
09/25/2020,10706.40,N/A,10710.70,10745.60,10650.20
09/24/2020,10685.40,N/A,10299.50,10753.50,10685.40
09/23/2020,10300.20,N/A,10515.50,10336.10,10201.00
09/22/2020,10485.90,N/A,10445.50,10535.00,10485.40
09/21/2020,10450.90,N/A,10963.60,10488.60,10374.40
09/20/2020,10957.90,N/A,10950.70,10977.00,10895.70
09/19/2020,10950.50,N/A,10977.60,11081.60,10908.50
09/18/2020,10960.00,N/A,10927.10,10977.80,10933.10
09/17/2020,10938.20,N/A,10873.60,10956.30,10890.80
09/16/2020,10887.40,N/A,10780.90,11039.30,10885.80
09/15/2020,10762.20,N/A,10752.00,10790.10,10669.20
09/14/2020,10739.20,N/A,10352.10,10832.30,10652.90
09/13/2020,10353.00,N/A,10551.70,10369.30,10264.50
09/12/2020,10546.30,N/A,10344.10,10556.30,10411.20
09/11/2020,10351.70,N/A,10218.40,10393.50,10326.00
09/10/2020,10222.90,N/A,10377.40,10377.50,10212.60
09/09/2020,10365.60,N/A,10028.20,10408.90,10219.20
09/08/2020,10000.40,N/A,10305.40,10149.00,9984.60
09/07/2020,10305.70,N/A,10205.30,10434.40,10305.50
09/06/2020,10195.30,N/A,10169.20,10296.40,10193.90
09/05/2020,10169.70,N/A,10411.50,10239.90,10067.40
09/04/2020,10432.40,N/A,10249.00,10558.70,10392.30
09/03/2020,10249.60,N/A,11375.50,10329.90,10098.10
09/02/2020,11375.10,N/A,11830.20,11437.40,11359.00
09/01/2020,11844.40,N/A,11682.80,11947.50,11821.60
08/31/2020,11674.80,N/A,11669.10,11692.00,11544.60
08/30/2020,11668.40,N/A,11603.00,11712.20,11659.30
08/29/2020,11600.80,N/A,11502.00,11623.60,11462.60
08/28/2020,11496.20,N/A,11379.30,11539.80,11468.20
08/27/2020,11368.00,N/A,11390.20,11396.10,11281.90
08/26/2020,11401.60,N/A,11365.20,11479.70,11367.40
08/25/2020,11350.20,N/A,11673.40,11401.00,11256.80
