date,price,cash,eth_holdings,eth_value,total_value,eth_allocation
2018-01-12,1261.03,3664.8033474444005,3.9427284791553654,4971.898894069291,8636.70224151369,0.5756709858736432
2018-01-13,1385.02,3664.8033474444005,3.9427284791553654,5460.757798199764,9125.561145644164,0.5984024117581314
2018-01-14,1359.48,3664.8033474444005,3.9427284791553654,5360.060512842137,9024.863860286538,0.5939214813454212
2018-01-15,1278.69,4351.744090492515,3.4043946642484,5408.007813755615,8706.330826455574,0.621158088470808
2018-01-16,1050.26,3916.1345070342145,3.8187438816319546,3575.4995400735247,7927.243630566039,0.4510394415389273
2018-01-17,1024.69,3916.1345070342145,3.8187438816319546,3913.0286680694476,7829.163175103662,0.49980164936562804
2018-01-18,1012.97,3916.1345070342145,3.8187438816319546,3868.2729897767213,7784.407496810936,0.4969258085938396
2018-01-19,1037.36,3916.1345070342145,3.8187438816319546,3961.412153049724,7877.546660083939,0.5028738418170808
2018-01-20,1150.5,3916.1345070342145,3.8187438816319546,4393.464835817564,8309.599342851778,0.5287216211690138
2018-01-21,1049.09,3524.1294428800898,4.19203258965836,4006.2060187812667,7922.340525815482,0.5056846528783727
2018-01-22,999.64,3524.1294428800898,4.19203258965836,4190.523457926082,7714.652900806172,0.5431901489032874
2018-01-23,984.47,3524.1294428800898,4.19203258965836,4126.930323540965,7651.0597664210545,0.5393932931557042
2018-01-24,1061.78,3524.1294428800898,4.19203258965836,4451.016363047453,7975.145805927543,0.5581109701767741
2018-01-25,1046.37,3524.1294428800898,4.19203258965836,4386.417140840817,7910.546583720907,0.5545024094627815
2018-01-26,1048.58,3524.1294428800898,4.19203258965836,4395.681532863962,7919.8109757440525,0.5550235411333154
2018-01-27,1109.08,3524.1294428800898,4.19203258965836,4649.299504538293,8173.428947418382,0.5688309685504511
2018-01-28,1231.58,3524.1294428800898,4.19203258965836,5162.8234967714425,8686.952939651532,0.5943192662188571
2018-01-29,1169.96,4212.924929346958,3.602106008528832,5256.923392884704,8428.639891476785,0.6236977093066479
2018-01-30,1063.75,3791.2111439193277,3.998150655235949,3831.740266572545,8044.665195919503,0.4763082332520338
2018-01-31,1111.31,3791.2111439193277,3.998150655235949,4443.184804670263,8234.39594858959,0.539588432765527
2018-02-01,1026.19,3411.710908413003,4.367595996149359,4102.862220896579,7894.073364815907,0.5197395604635681
2018-02-02,917.47,3070.1986464808615,4.739456755456258,4007.138298587153,7418.849207000156,0.5401293632988474
2018-02-03,970.87,3070.1986464808615,4.739456755456258,4601.396380169817,7671.595026650679,0.5997965695770999
2018-02-04,827.59,3495.222727450273,4.224631558337405,4229.346880896131,6992.525662728906,0.6048382351228417
2018-02-05,695.08,3145.3509324325005,4.727483421065476,2936.456903569164,6431.679631019437,0.4565614383849104
2018-02-06,785.01,3145.3509324325005,4.727483421065476,3711.1217603706095,6856.4726928031105,0.5412581551248625
2018-02-07,751.81,3145.3509324325005,4.727483421065476,3554.169310791235,6699.520243223736,0.5305110189623082
2018-02-08,813.55,3145.3509324325005,4.727483421065476,3846.044137207818,6991.395069640319,0.550111115006076
2018-02-09,877.88,3145.3509324325005,4.727483421065476,4150.16314568496,7295.5140781174605,0.5688650725975806
2018-02-10,850.75,3145.3509324325005,4.727483421065476,4021.906520471454,7167.257452903954,0.5611500001080469
2018-02-11,811.24,3145.3509324325005,4.727483421065476,3835.123650505157,6980.474582937657,0.5494072938649949
2018-02-12,865.27,3145.3509324325005,4.727483421065476,4090.5495797453245,7235.900512177825,0.5653131317741366
2018-02-13,840.98,3145.3509324325005,4.727483421065476,3975.7190074476443,7121.069939880144,0.5583036033928576
2018-02-14,920.11,3145.3509324325005,4.727483421065476,4349.804770556555,7495.1557029890555,0.5803488203483032
2018-02-15,927.95,3145.3509324325005,4.727483421065476,4386.868240577709,7532.2191730102095,0.5824137800313797
2018-02-16,938.02,3145.3509324325005,4.727483421065476,4434.473998627838,7579.824931060339,0.5850364670635607
2018-02-17,974.77,3145.3509324325005,4.727483421065476,4608.2090143519945,7753.559946784495,0.5943346083579428
2018-02-18,913.9,3731.6823972025936,4.084581480984921,4634.982191754989,7465.798030944239,0.6208287677410927
2018-02-19,939.79,3731.6823972025936,4.084581480984921,3838.648830014819,7570.331227217413,0.5070648449586758
2018-02-20,885.52,3358.140989242614,4.505992899948083,3616.9785930417675,7348.6609902443615,0.49219559833328136
2018-02-21,840.1,3021.9910762194286,4.905724002107661,3785.4846352463846,7143.625624488999,0.5299108371902075
2018-02-22,804.63,3021.9910762194286,4.905724002107661,3947.2927038158873,6969.283780035315,0.5663842696610476
2018-02-23,854.7,3021.9910762194286,4.905724002107661,4192.922304601418,7214.913380820846,0.5811465894722059
2018-02-24,833.49,3021.9910762194286,4.905724002107661,4088.8718985167143,7110.862974736143,0.5750176754978796
2018-02-25,840.28,3021.9910762194286,4.905724002107661,4122.181764491025,7144.172840710454,0.5769991651099379
2018-02-26,867.62,3021.9910762194286,4.905724002107661,4256.304258708648,7278.295334928077,0.5847941121986235
2018-02-27,871.58,3021.9910762194286,4.905724002107661,4275.730925756995,7297.722001976424,0.5858993977297312
2018-02-28,851.5,3021.9910762194286,4.905724002107661,4177.223987794673,7199.215064014102,0.5802332546884018
2018-03-01,869.87,3021.9910762194286,4.905724002107661,4267.342137713391,7289.3332139328195,0.58542283806656
2018-03-02,855.6,3021.9910762194286,4.905724002107661,4197.337456203315,7219.328532422744,0.5814027492103514
2018-03-03,855.65,3021.9910762194286,4.905724002107661,4197.58274240342,7219.573818622848,0.5814169711203423
2018-03-04,864.83,3021.9910762194286,4.905724002107661,4242.617288742768,7264.608364962197,0.58401183871181
2018-03-05,849.42,3021.9910762194286,4.905724002107661,4167.020081870289,7189.011158089717,0.5796374480767339
2018-03-06,815.69,3021.9910762194286,4.905724002107661,4001.5500112791983,7023.541087498626,0.5697339791179773
2018-03-07,751.13,2719.4897694898636,5.308049974471889,3684.8364697031275,6706.827545922556,0.5494157177104306
2018-03-08,698.83,3213.4183012240437,4.599769853290539,3981.373540609177,6428.9143331500545,0.6192917395211851
2018-03-09,726.92,3213.4183012240437,4.599769853290539,3343.6647017539585,6557.083002978003,0.5099317333996505
2018-03-10,682.3,2891.755129271517,5.070738386373353,3138.4229709001343,6351.841272124178,0.4940965676635344
2018-03-11,720.36,2891.755129271517,5.070738386373353,3652.7571040079088,6544.512233279425,0.5581404654472666
2018-03-12,697.02,2891.755129271517,5.070738386373353,3534.4060700699547,6426.161199341472,0.5500027093052299
2018-03-13,689.96,2891.755129271517,5.070738386373353,3498.6066570621592,6390.361786333677,0.5474817817896042
2018-03-14,613.15,2602.290440831438,5.542361175131654,3109.1232416048215,6000.8783708763385,0.5181113579462169
2018-03-15,610.56,2602.290440831438,5.542361175131654,3383.9440390883824,5986.23447991982,0.5652875861176937
2018-03-16,600.53,2602.290440831438,5.542361175131654,3328.3541565018118,5930.64459733325,0.5612128836717726
2018-03-17,549.79,2341.801167704211,6.015685615523701,3047.134750475632,5649.425191307069,0.539370758491385
2018-03-18,537.38,2341.801167704211,6.015685615523701,3232.7091360701265,5574.510303774337,0.5799090789878627
2018-03-19,555.55,2341.801167704211,6.015685615523701,3342.0141437041916,5683.8153114084025,0.587987814628
2018-03-20,557.57,2341.801167704211,6.015685615523701,3354.1658286475504,5695.966996351761,0.5888667948385019
2018-03-21,559.91,2341.801167704211,6.015685615523701,3368.242532987875,5710.043700692086,0.5898803423482779
2018-03-22,539.89,2341.801167704211,6.015685615523701,3247.8085069650906,5589.609674669302,0.5810438824884925
2018-03-23,543.83,2341.801167704211,6.015685615523701,3271.5103082902547,5613.311475994466,0.5828128943638687
2018-03-24,520.16,2341.801167704211,6.015685615523701,3129.119029770808,5470.920197475019,0.5719547931287652
2018-03-25,523.01,2341.801167704211,6.015685615523701,3146.2637337750507,5488.064901479262,0.5732920055167354
2018-03-26,486.25,2107.3868708170194,6.497289968779065,2925.1271305483997,5266.928298252611,0.5553762961836519
2018-03-27,448.78,2510.7946206679944,5.596551387100237,3126.5924792703704,5023.2406630056885,0.6224253801528102
2018-03-28,445.93,2510.7946206679944,5.596551387100237,2495.6701600496085,5006.4647807176025,0.4984895069394438
2018-03-29,383.9,2259.464079139128,6.250574471410733,2148.5160775077807,4659.3106981757755,0.46112316106092105
2018-03-30,393.82,2259.464079139128,6.250574471410733,2461.601238330975,4721.065317470103,0.5214080028128235
2018-03-31,394.07,2259.464079139128,6.250574471410733,2463.1638819488276,4722.627961087956,0.5215663614081061
2018-04-01,378.85,2259.464079139128,6.250574471410733,2368.030138493956,4627.494217633084,0.5117305451124214
2018-04-02,384.68,2259.464079139128,6.250574471410733,2404.470987662281,4663.9350668014085,0.5155455539631474
2018-04-03,415.93,2259.464079139128,6.250574471410733,2599.8014398938662,4859.265519032994,0.5350194241724072
2018-04-04,378.65,2033.2917248173012,6.847290192826058,2366.7800235996738,4626.244102738801,0.5115986037568806
2018-04-05,381.36,2033.2917248173012,6.847290192826058,2611.282587936146,4644.574312753447,0.562222156886558
2018-04-06,370.35,2033.2917248173012,6.847290192826058,2535.893922913131,4569.185647730432,0.5549991001509732
2018-04-07,384.98,2033.2917248173012,6.847290192826058,2636.069778434176,4669.361503251477,0.5645460897809191
2018-04-08,400.72,2033.2917248173012,6.847290192826058,2743.8461260692584,4777.13785088656,0.5743703053408946
2018-04-09,399.02,2033.2917248173012,6.847290192826058,2732.2057327414536,4765.497457558755,0.5733306453469591
2018-04-10,415.65,2033.2917248173012,6.847290192826058,2846.076168648151,4879.367893465453,0.5832878829365733
2018-04-11,430.42,2033.2917248173012,6.847290192826058,2947.2106447961924,4980.502369613494,0.5917496722373625
2018-04-12,493.95,2707.0808941489017,5.481840991561628,3382.2189907464312,5415.510715563732,0.6245429412642859
2018-04-13,494.96,2707.0808941489017,5.481840991561628,2713.2920171833434,5420.372911332245,0.500572942409687
2018-04-14,502.79,2707.0808941489017,5.481840991561628,2756.2148321472714,5463.295726296174,0.5044967305871688
2018-04-15,534.15,2707.0808941489017,5.481840991561628,2928.125365642644,5635.206259791546,0.5196128110758734
2018-04-16,511.67,2707.0808941489017,5.481840991561628,2804.8935801523385,5511.97447430124,0.5088727448266928
2018-04-17,503.03,2707.0808941489017,5.481840991561628,2757.530473985246,5464.611368134148,0.5046160263226157
2018-04-18,525.78,2707.0808941489017,5.481840991561628,2882.2423565432728,5589.323250692174,0.51566929076545
2018-04-19,567.25,2707.0808941489017,5.481840991561628,3109.574302463334,5816.655196612235,0.5345983554731639
2018-04-20,617.16,2707.0808941489017,5.481840991561628,3383.1729863521746,6090.253880501076,0.5555060680120323
2018-04-21,605.17,2707.0808941489017,5.481840991561628,3317.4457128633503,6024.5266070122525,0.5506566622184068
2018-04-22,621.33,2707.0808941489017,5.481840991561628,3406.032263286987,6113.113157435889,0.5571682014660478
2018-04-23,644.13,2707.0808941489017,5.481840991561628,3531.0182378945915,6238.099132043493,0.5660407382365357
2018-04-24,703.35,2707.0808941489017,5.481840991561628,3855.6528614148715,6562.733755563773,0.5875071281302727
2018-04-25,617.73,3045.8082403835197,4.932072693463379,3657.005725132255,6093.378529866266,0.6001606017429738
2018-04-26,661.45,3045.8082403835197,4.932072693463379,3262.319483091352,6308.127723474872,0.5171612919236015
2018-04-27,643.33,3045.8082403835197,4.932072693463379,3172.950325885796,6218.758566269315,0.5102224651550148
2018-04-28,683.02,3045.8082403835197,4.932072693463379,3368.704291089357,6414.512531472877,0.5251691807539189
2018-04-29,689.31,3045.8082403835197,4.932072693463379,3399.7270283312414,6445.535268714761,0.5274545691857097
2018-04-30,670.04,3045.8082403835197,4.932072693463379,3304.685987528202,6350.494227911722,0.5203824881854755
2018-05-01,670.81,3045.8082403835197,4.932072693463379,3308.483683502169,6354.291923885688,0.5206691356224331
2018-05-02,686.74,3045.8082403835197,4.932072693463379,3387.051601509041,6432.859841892561,0.526523456869311
2018-05-03,777.62,3045.8082403835197,4.932072693463379,3835.2783678909927,6881.086608274512,0.557365222416917
2018-05-04,784.21,3045.8082403835197,4.932072693463379,3867.780726940917,6913.588967324436,0.5594461494921285
2018-05-05,816.58,3045.8082403835197,4.932072693463379,4027.431920028326,7073.240160411846,0.5693899583064383
2018-05-06,790.39,3045.8082403835197,4.932072693463379,3898.26093618652,6944.069176570039,0.5613799109806724
2018-05-07,752.4,3045.8082403835197,4.932072693463379,3710.8914945618462,6756.699734945366,0.549216576159108
2018-05-08,747.79,3045.8082403835197,4.932072693463379,3688.15463944498,6733.962879828499,0.5476945307335745
2018-05-09,751.27,3045.8082403835197,4.932072693463379,3705.3182524182325,6751.126492801752,0.5488444419414968
2018-05-10,723.61,3045.8082403835197,4.932072693463379,3568.8971217170356,6614.705362100555,0.5395398474080639
2018-05-11,677.8,2740.9228355211294,5.381439503788478,3342.958871629478,6388.767112012998,0.5232557100639352
2018-05-12,683.64,2740.9228355211294,5.381439503788478,3678.967302369955,6419.890137891085,0.5730576728495989
2018-05-13,729.34,2740.9228355211294,5.381439503788478,3924.899087693089,6665.821923214218,0.5888094720959072
2018-05-14,727.41,2740.9228355211294,5.381439503788478,3914.5129094507765,6655.435744971906,0.5881677863704325
2018-05-15,705.64,2740.9228355211294,5.381439503788478,3797.3589714533014,6538.281806974431,0.5807885134902923
2018-05-16,706.72,2740.9228355211294,5.381439503788478,3803.1709261173933,6544.093761638523,0.5811608244997315
2018-05-17,668.38,3167.9085391145213,4.741142292605458,3870.938819094256,6337.769371063272,0.6107730642216219
2018-05-18,693.57,3167.9085391145213,4.741142292605458,3288.314059882368,6456.222598996889,0.5093247652881853
2018-05-19,696.05,3167.9085391145213,4.741142292605458,3300.072092768029,6467.98063188255,0.5102167555204197
2018-05-20,715.15,3167.9085391145213,4.741142292605458,3390.6279105567933,6558.536449671315,0.5169793499778014
2018-05-21,696.73,3167.9085391145213,4.741142292605458,3303.296069527001,6471.204608641522,0.5104607672450725
2018-05-22,640.84,2850.8008943491577,5.235479184671266,3038.313626793282,6206.222165907803,0.48955927544512234
2018-05-23,577.01,2565.435724824807,5.7295435673248,3020.923844347167,5871.7247386963245,0.5144866251032555
2018-05-24,602.59,2565.435724824807,5.7295435673248,3452.5656582342513,6018.001383059058,0.5737063583855891
2018-05-25,584.77,2565.435724824807,5.7295435673248,3350.465191864523,5915.90091668933,0.5663491054105615
2018-05-26,585.76,2565.435724824807,5.7295435673248,3356.1374399961746,5921.573164820982,0.5667644976396463
2018-05-27,569.64,2565.435724824807,5.7295435673248,3263.777197690899,5829.212922515706,0.559900151371097
2018-05-28,512.03,2308.6356087698437,6.23057587496787,2933.698192777317,5499.133917602125,0.5334836788365657
2018-05-29,566.59,2918.79802369583,5.152594992647143,3530.1819849980457,5838.81759376789,0.604605629188693
2018-05-30,557.12,2918.79802369583,5.152594992647143,2870.613722303576,5789.411745999407,0.4958385839955544
2018-05-31,577.23,2918.79802369583,5.152594992647143,2974.2324076057103,5893.03043130154,0.504703385173054
2018-06-01,579.01,2918.79802369583,5.152594992647143,2983.404026692622,5902.202050388452,0.5054730423022827
2018-06-02,590.53,2918.79802369583,5.152594992647143,3042.761921007917,5961.5599447037475,0.5103969345659449
2018-06-03,619.04,2918.79802369583,5.152594992647143,3189.662404248287,6108.460427944117,0.5221712478739606
2018-06-04,591.31,2918.79802369583,5.152594992647143,3046.7809451021817,5965.578968798012,0.5107267812626188
2018-06-05,608.23,2918.79802369583,5.152594992647143,3133.962852377772,6052.760876073602,0.517774106154803
2018-06-06,606.3,2918.79802369583,5.152594992647143,3124.0183440419623,6042.8163677377925,0.51698051933547
2018-06-07,604.44,2918.79802369583,5.152594992647143,3114.4345173556394,6033.2325410514695,0.5162132399446445
2018-06-08,599.55,2918.79802369583,5.152594992647143,3089.238327841594,6008.036351537425,0.5141843602612481
2018-06-09,593.38,2918.79802369583,5.152594992647143,3057.4468167369614,5976.2448404327915,0.5115999926996875
2018-06-10,524.74,2626.6263415238773,5.708831990721586,2703.772696441662,5622.570720137492,0.4808783794853798
2018-06-11,531.15,2626.6263415238773,5.708831990721586,3032.24611187177,5658.872453395647,0.5358392748456893
2018-06-12,494.53,2363.7010447373373,6.2399678857176175,2823.1886843715456,5449.815025895423,0.5180338545357668
2018-06-13,476.3,2363.7010447373373,6.2399678857176175,2972.0967039673014,5335.797748704639,0.5570107496463544
2018-06-14,519.83,2363.7010447373373,6.2399678857176175,3243.7225060325895,5607.423550769927,0.5784693231505957
2018-06-15,487.51,2702.0619812932046,5.544242978301504,3278.4168484399293,5405.747788703533,0.6064687026817793
2018-06-16,497.22,2702.0619812932046,5.544242978301504,2756.708493671074,5458.770474964278,0.50500538652692
2018-06-17,496.74,2702.0619812932046,5.544242978301504,2754.0472570414895,5456.109238334694,0.5047639511488365
2018-06-18,517.63,2702.0619812932046,5.544242978301504,2869.8664928582075,5571.928474151412,0.5150580281444261
2018-06-19,538.45,2702.0619812932046,5.544242978301504,2985.2976316664453,5687.35961295965,0.5249004520241554
2018-06-20,536.16,2702.0619812932046,5.544242978301504,2972.6013152461346,5674.663296539339,0.5238374789670708
2018-06-21,525.77,2702.0619812932046,5.544242978301504,2914.996630701582,5617.058611994787,0.5189542840939626
2018-06-22,462.16,2431.5855769657546,6.128902399561069,2562.3273348518233,5264.389316145028,0.48672831376539366
2018-06-23,474.18,2431.5855769657546,6.128902399561069,2906.202939823868,5337.788516789622,0.544458239715309
2018-06-24,455.25,2431.5855769657546,6.128902399561069,2790.1828174001766,5221.768394365931,0.5343367623142127
2018-06-25,458.82,2431.5855769657546,6.128902399561069,2812.0629989666095,5243.648575932364,0.536279836118995
2018-06-26,429.58,2188.1838607114823,6.694940291680291,2632.8538928034436,5064.439469769199,0.5198707395990322
2018-06-27,441.75,2188.1838607114823,6.694940291680291,2957.4898738497686,5145.673734561251,0.5747527003093096
2018-06-28,420.72,2188.1838607114823,6.694940291680291,2816.695279515732,5004.8791402272145,0.562789869764539
2018-06-29,435.25,2188.1838607114823,6.694940291680291,2913.9727619538467,5102.1566226653285,0.5711256979076446
2018-06-30,453.42,2188.1838607114823,6.694940291680291,3035.619827053678,5223.80368776516,0.581112922402406
2018-07-01,451.95,2188.1838607114823,6.694940291680291,3025.7782648249076,5213.96212553639,0.5803222562752368
2018-07-02,476.58,2188.1838607114823,6.694940291680291,3190.674644208993,5378.858504920476,0.5931880604946618
2018-07-03,461.95,2188.1838607114823,6.694940291680291,3092.7276677417103,5280.911528453193,0.5856427722900306
2018-07-04,467.19,2188.1838607114823,6.694940291680291,3127.8091548701154,5315.993015581598,0.5883772130065367
2018-07-05,467.55,2188.1838607114823,6.694940291680291,3130.21933337512,5318.4031940866025,0.5885637510250317
2018-07-06,469.93,2188.1838607114823,6.694940291680291,3146.153291269319,5334.3371519808015,0.589792733685957
2018-07-07,485.81,2188.1838607114823,6.694940291680291,3252.4689431012025,5440.652803812685,0.5978085829740774
2018-07-08,486.19,2188.1838607114823,6.694940291680291,3255.013020412041,5443.196881123524,0.5979965618550578
2018-07-09,471.48,2188.1838607114823,6.694940291680291,3156.530448721424,5344.714309432906,0.5905891813806496
2018-07-10,432.69,2541.716826060124,5.876051648430317,3115.6521008782934,5085.017575518627,0.61271215971373
2018-07-11,445.59,2541.716826060124,5.876051648430317,2618.309854024065,5160.026680084189,0.5074217666605835
2018-07-12,430.91,2541.716826060124,5.876051648430317,2532.049415825108,5073.766241885232,0.499047314186924
2018-07-13,432.46,2541.716826060124,5.876051648430317,2541.157295880175,5082.874121940298,0.49994495927239935
2018-07-14,433.74,2541.716826060124,5.876051648430317,2548.6786419901655,5090.395468050289,0.5006838187694588
2018-07-15,449.62,2541.716826060124,5.876051648430317,2641.9903421672393,5183.707168227364,0.5096719888733032
2018-07-16,478.75,2541.716826060124,5.876051648430317,2813.1597266860144,5354.876552746138,0.5253453929284968
